0000876-Berenson,"Ghirlandaio, Domenico",876,876,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000877-Berenson,"Ghirlandaio, Domenico",877,877,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000878-Berenson,"Ghirlandaio, Domenico",878,878,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000879-Berenson,"Ghirlandaio, Domenico",879,879,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000880-Berenson,"Ghirlandaio, Domenico",880,880,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000881-Berenson,"Ghirlandaio, Domenico",881,881,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000882-Berenson,"Ghirlandaio, Domenico",882,882,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000883-Berenson,"Ghirlandaio, Domenico",883,883,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000884-Berenson,"Ghirlandaio, Domenico",884,884,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000885-Berenson,"Ghirlandaio, Domenico",885,885,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000886-Berenson,"Ghirlandaio, Domenico",886,886,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
000886A-Berenson,"Ghirlandaio, Domenico",886 A,886 A,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000887-Berenson,"Ghirlandaio, Domenico",887,887,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
000888A-Berenson,"Ghirlandaio, Domenico",888 A,888 A,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000889-Berenson,"Ghirlandaio, Domenico",889,889,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000890-Berenson,"Ghirlandaio, Domenico",890,890,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
000890A-Berenson,"Ghirlandaio, Domenico",890 A,890 A,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
000890B-Berenson,"Ghirlandaio, Domenico",890 B,890 B,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000891-Berenson,"Ghirlandaio, Domenico",891,891,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000892-Berenson,"Ghirlandaio, Domenico",892,892,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
0000893-Berenson,"Ghirlandaio, Domenico",893,893,"Ghirlandaio, Domenico",http://vocab.getty.edu/ulan/500115228
000893A-Berenson,Domenico Ghirlandajo,893 A,893 A,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000893B-Berenson,Domenico Ghirlandajo,893 B,893 B,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000893C-Berenson,Domenico Ghirlandajo,893 C,893 C,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
0000895-Berenson,Domenico Ghirlandajo,895,895,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
0000897-Berenson,Domenico Ghirlandajo,897,897,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
0000898-Berenson,Domenico Ghirlandajo,898,898,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000898A-Berenson,Domenico Ghirlandajo,898 A,898 A,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000898B-Berenson,Domenico Ghirlandajo,898 B,898 B,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000898C-Berenson,Domenico Ghirlandajo,898 C,898 C,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
00898C1-Berenson,Domenico Ghirlandajo,898 C-1,896 A,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
000898D-Berenson,Domenico Ghirlandajo,898 D,898 D,Domenico Ghirlandajo,http://vocab.getty.edu/ulan/500115228
0000899-Berenson,"Ghirlandajo, Ridolfo",899,899,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
0000900-Berenson,"Ghirlandajo, Ridolfo",900,900,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
0000901-Berenson,"Ghirlandajo, Ridolfo",901,901,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
000901B-Berenson,"Ghirlandajo, Ridolfo",901 B,901 B,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
0000902-Berenson,"Ghirlandajo, Ridolfo",902,902,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
000902A-Berenson,"Ghirlandajo, Ridolfo",902 A,899 A,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
000902B-Berenson,"Ghirlandajo, Ridolfo",902 B,901 A,"Ghirlandajo, Ridolfo",http://vocab.getty.edu/ulan/500002132
0000903-Berenson,Ridolfo del Ghirlandajo,903,903,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
0000904-Berenson,Ridolfo del Ghirlandajo,904,904,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
000904A-Berenson,Ridolfo del Ghirlandajo,904 A,904 A,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
000904B-Berenson,Ridolfo del Ghirlandajo,904 B,904 B,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
0000905-Berenson,Ridolfo del Ghirlandajo,905,905,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
000905A-Berenson,Ridolfo del Ghirlandajo,905 A,905 A,Ridolfo del Ghirlandajo,http://vocab.getty.edu/ulan/500002132
000905B-Berenson,Giovanni da Milano,905 B,905 B,Giovanni da Milano,http://vocab.getty.edu/ulan/500012251
000905C-Berenson,Giusto d'Andrea,905 C,905 C,Giusto d'Andrea,http://vocab.getty.edu/ulan/500020468
000905D-Berenson,Giusto d'Andrea,905 D,905 D,Giusto d'Andrea,http://vocab.getty.edu/ulan/500020468
0000906-Berenson,Giusto d'Andrea,906,906,Giusto d'Andrea,http://vocab.getty.edu/ulan/500020468
000906A-Berenson,Giusto d'Andrea,906 A,906 A,Giusto d'Andrea,http://vocab.getty.edu/ulan/500020468
000906B-Berenson,"Granacci, Francesco",906 B,906 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000906C-Berenson,"Granacci, Francesco",906 C,906 C,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000907-Berenson,"Granacci, Francesco",907,907,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000907A-Berenson,"Granacci, Francesco",907 A,907 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000907B-Berenson,"Granacci, Francesco",907 B,907 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000908-Berenson,"Granacci, Francesco",908,908,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000909-Berenson,"Granacci, Francesco",909,909,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000910-Berenson,"Granacci, Francesco",910,910,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000911-Berenson,"Granacci, Francesco",911,911,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000912-Berenson,"Granacci, Francesco",912,912,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000913-Berenson,"Granacci, Francesco",913,913,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000917-Berenson,"Granacci, Francesco",917,917,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000918-Berenson,"Granacci, Francesco",918,918,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000919-Berenson,"Granacci, Francesco",919,919,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000920-Berenson,"Granacci, Francesco",920,920,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000922-Berenson,"Granacci, Francesco",922,922,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000923-Berenson,"Granacci, Francesco",923,923,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000924-Berenson,"Granacci, Francesco",924,924,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000925-Berenson,"Granacci, Francesco",925,925,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000926-Berenson,"Granacci, Francesco",926,926,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000927-Berenson,"Granacci, Francesco",927,927,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000928-Berenson,"Granacci, Francesco",928,928,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000928A-Berenson,"Granacci, Francesco",928 A,928 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000929-Berenson,"Granacci, Francesco",929,929,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000929A-Berenson,"Granacci, Francesco",929 A,929 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000930-Berenson,"Granacci, Francesco",930,930,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000931-Berenson,"Granacci, Francesco",931,931,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000932-Berenson,"Granacci, Francesco",932,932,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000933-Berenson,"Granacci, Francesco",933,933,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000934-Berenson,"Granacci, Francesco",934,934,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000935-Berenson,"Granacci, Francesco",935,935,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000936-Berenson,"Granacci, Francesco",936,936,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000937-Berenson,"Granacci, Francesco",937,937,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000938-Berenson,"Granacci, Francesco",938,938,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000939-Berenson,"Granacci, Francesco",939,939,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000940-Berenson,"Granacci, Francesco",940,940,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000941-Berenson,"Granacci, Francesco",941,941,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000942-Berenson,"Granacci, Francesco",942,942,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000943-Berenson,"Granacci, Francesco",943,943,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000944-Berenson,"Granacci, Francesco",944,944,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000945-Berenson,"Granacci, Francesco",945,945,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000946-Berenson,"Granacci, Francesco",946,946,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000947-Berenson,"Granacci, Francesco",947,947,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000948-Berenson,"Granacci, Francesco",948,948,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000949-Berenson,"Granacci, Francesco",949,949,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000954-Berenson,"Granacci, Francesco",954,954,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000955-Berenson,"Granacci, Francesco",955,955,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000956-Berenson,"Granacci, Francesco",956,956,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000957-Berenson,"Granacci, Francesco",957,957,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000958-Berenson,"Granacci, Francesco",958,958,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000959-Berenson,"Granacci, Francesco",959,959,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000960-Berenson,"Granacci, Francesco",960,960,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000961-Berenson,"Granacci, Francesco",961,961,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000962-Berenson,"Granacci, Francesco",962,962,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000963-Berenson,"Granacci, Francesco",963,963,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000964-Berenson,"Granacci, Francesco",964,964,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000965-Berenson,"Granacci, Francesco",965,965,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000966-Berenson,"Granacci, Francesco",966,966,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000967-Berenson,"Granacci, Francesco",967,967,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000968-Berenson,"Granacci, Francesco",968,968,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000969-Berenson,"Granacci, Francesco",969,969,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000969A-Berenson,"Granacci, Francesco",969 A,969 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000969B-Berenson,"Granacci, Francesco",969 B,969 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000969C-Berenson,"Granacci, Francesco",969 C,969 C,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000969D-Berenson,"Granacci, Francesco",969 D,969 D,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000969E-Berenson,"Granacci, Francesco",969 E,969 E,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000970-Berenson,"Granacci, Francesco",970,970,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000970A-Berenson,"Granacci, Francesco",970 A,970 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000970B-Berenson,"Granacci, Francesco",970 B,970 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000970C-Berenson,"Granacci, Francesco",970 C,970 C,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000970D-Berenson,"Granacci, Francesco",970 D,970 D,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000971A-Berenson,"Granacci, Francesco",971 A,971 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000971B-Berenson,"Granacci, Francesco",971 B,971 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000972-Berenson,"Granacci, Francesco",972,972,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000973-Berenson,"Granacci, Francesco",973,973,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000974-Berenson,"Granacci, Francesco",974,974,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000974A-Berenson,"Granacci, Francesco",974 A,974 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000974B-Berenson,"Granacci, Francesco",974 B,974 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000974C-Berenson,"Granacci, Francesco",974 C,974 C,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000974D-Berenson,"Granacci, Francesco",974 D,974 D,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000975-Berenson,"Granacci, Francesco",975,975,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000976-Berenson,"Granacci, Francesco",976,976,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000977-Berenson,"Granacci, Francesco",977,977,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000978-Berenson,"Granacci, Francesco",978,978,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000979-Berenson,"Granacci, Francesco",979,979,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000980-Berenson,"Granacci, Francesco",980,980,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000981-Berenson,"Granacci, Francesco",981,981,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000982-Berenson,"Granacci, Francesco",982,982,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000982A-Berenson,"Granacci, Francesco",982 A,982 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000982C-Berenson,"Granacci, Francesco",982 C,982 C,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000983-Berenson,"Granacci, Francesco",983,983,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000984-Berenson,"Granacci, Francesco",984,984,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000985-Berenson,"Granacci, Francesco",985,985,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000985A-Berenson,"Granacci, Francesco",985 A,985 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000985B-Berenson,"Granacci, Francesco",985 B,985 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000986-Berenson,"Granacci, Francesco",986,986,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000988-Berenson,"Granacci, Francesco",988,988,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000989-Berenson,"Granacci, Francesco",989,989,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000990-Berenson,"Granacci, Francesco",990,990,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000991-Berenson,"Granacci, Francesco",991,991,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000992-Berenson,"Granacci, Francesco",992,992,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000992A-Berenson,"Granacci, Francesco",992 A,992 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000992B-Berenson,"Granacci, Francesco",992 B,992 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000993-Berenson,"Granacci, Francesco",993,993,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000994-Berenson,"Granacci, Francesco",994,994,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000994A-Berenson,"Granacci, Francesco",994 A,994 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000995-Berenson,"Granacci, Francesco",995,995,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000996-Berenson,"Granacci, Francesco",996,996,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000996A-Berenson,"Granacci, Francesco",996 A,996 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000996B-Berenson,"Granacci, Francesco",996 B,996 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000997-Berenson,"Granacci, Francesco",997,997,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000997A-Berenson,"Granacci, Francesco",997 A,997 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000998A-Berenson,"Granacci, Francesco",998 A,998 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000998B-Berenson,"Granacci, Francesco",998 B,998 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000998D-Berenson,"Granacci, Francesco",998 D,998 D,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000998E-Berenson,"Granacci, Francesco",998 E,998 E,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
000998F-Berenson,"Granacci, Francesco",998 F,998 F,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0000999-Berenson,"Granacci, Francesco",999,999,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001000-Berenson,"Granacci, Francesco",1000,1000,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001001-Berenson,"Granacci, Francesco",1001,1001,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001002-Berenson,"Granacci, Francesco",1002,1002,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001002A-Berenson,"Granacci, Francesco",1002 A,1002 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001002B-Berenson,"Granacci, Francesco",1002 B,1002 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001003-Berenson,"Granacci, Francesco",1003,1003,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001004-Berenson,"Granacci, Francesco",1004,1004,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001005-Berenson,"Granacci, Francesco",1005,1005,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001006-Berenson,"Granacci, Francesco",1006,1006,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001007-Berenson,"Granacci, Francesco",1007,1007,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001008-Berenson,"Granacci, Francesco",1008,1008,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
0001009-Berenson,"Granacci, Francesco",1009,1009,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001009C-Berenson,"Granacci, Francesco",1009 C,982 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001009E-Berenson,"Granacci, Francesco",1009 E,1009 A,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001009F-Berenson,"Granacci, Francesco",1009 F,1009 B,"Granacci, Francesco",http://vocab.getty.edu/ulan/500022051
001009H-Berenson,Granacci,1009 H,1009 C,Granacci,http://vocab.getty.edu/ulan/500022051
0001010-Berenson,Leonardo da Vinci,1010,1010,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010A-Berenson,Leonardo da Vinci,1010 A,1010 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010B-Berenson,Leonardo da Vinci,1010 B,1010 B,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010C-Berenson,Leonardo da Vinci,1010 C,1010 C,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010D-Berenson,Leonardo da Vinci,1010 D,1010 D,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010E-Berenson,Leonardo da Vinci,1010 E,1010 E,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010F-Berenson,Leonardo da Vinci,1010 F,1010 F,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010G-Berenson,Leonardo da Vinci,1010 G,1010 G,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010H-Berenson,Leonardo da Vinci,1010 H,1010 H,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010I-Berenson,Leonardo da Vinci,1010 I,1010 I,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001010J-Berenson,Leonardo da Vinci,1010 J,1010 J,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001011-Berenson,Leonardo da Vinci,1011,1011,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001012-Berenson,Leonardo da Vinci,1012,1012,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001013-Berenson,Leonardo da Vinci,1013,1013,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001013A-Berenson,Leonardo da Vinci,1013 A,1044 D,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001013B-Berenson,Leonardo da Vinci,1013 B,1013 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001014-Berenson,Leonardo da Vinci,1014,1014,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001014A-Berenson,Leonardo da Vinci,1014 A,1014 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001015-Berenson,Leonardo da Vinci,1015,1015,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001015A-Berenson,Leonardo da Vinci,1015 A,1015 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001015B-Berenson,Leonardo da Vinci,1015 B,1015 B,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001015C-Berenson,Leonardo da Vinci,1015 C,1015 C,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001016-Berenson,Leonardo da Vinci,1016,1016,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001017-Berenson,Leonardo da Vinci,1017,1017,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001018-Berenson,Leonardo da Vinci,1018,1018,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001019-Berenson,Leonardo da Vinci,1019,1019,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001020-Berenson,Leonardo da Vinci,1020,1020,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001020B-Berenson,Leonardo da Vinci,1020 B,1020 B,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001020C-Berenson,Leonardo da Vinci,1020 C,1020 C,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001020D-Berenson,Leonardo da Vinci,1020 D,1020 D,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001021-Berenson,Leonardo da Vinci,1021,1021,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001022-Berenson,Leonardo da Vinci,1022,1022,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001023-Berenson,Leonardo da Vinci,1023,1023,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001024-Berenson,Leonardo da Vinci,1024,11024,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001025-Berenson,Leonardo da Vinci,1025,1025,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001026-Berenson,Leonardo da Vinci,1026,1026,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001027-Berenson,Leonardo da Vinci,1027,1027,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001028-Berenson,Leonardo da Vinci,1028,1028,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001029-Berenson,Leonardo da Vinci,1029,1029,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001030-Berenson,Leonardo da Vinci,1030,1030,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001031-Berenson,Leonardo da Vinci,1031,1031,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001033-Berenson,Leonardo da Vinci,1033,1033,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001034-Berenson,Leonardo da Vinci,1034,1034,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001034A-Berenson,Leonardo da Vinci,1034 A,1034 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001034B-Berenson,Leonardo da Vinci,1034 B,1034 B,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001035-Berenson,Leonardo da Vinci,1035,1035,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001035A-Berenson,Leonardo da Vinci,1035 A,1035 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001036-Berenson,Leonardo da Vinci,1036,1036,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001037-Berenson,Leonardo da Vinci,1037,1037,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001037A-Berenson,Leonardo da Vinci,1037 A,1037 A,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001037B-Berenson,Leonardo da Vinci,1037 B,1037 B,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
001037C-Berenson,Leonardo da Vinci,1037 C,1037 C,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001038-Berenson,Leonardo da Vinci,1038,1038,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001039-Berenson,Leonardo da Vinci,1039,1039,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
0001040-Berenson,Leonardo da Vinci,1040,1040,Leonardo da Vinci,http://vocab.getty.edu/ulan/500010879
